"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","FishBarcode","Dissector","Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"133","MSB:Fish:611",1949,10,28,"MSB 611-3","JAR11740F","EO","EO","07-31-2025","F",46,37,785,"impact","impact_1941-1950",35.155761,-106.655157,"trem.meta",0
"134","MSB:Fish:611",1949,10,28,"MSB 611-5","JAR11738F","EO","EO","07-31-2025","F",38,30,482,"impact","impact_1941-1950",35.155761,-106.655157,"trem.meta",0
"135","MSB:Fish:611",1949,10,28,"MSB 611-1","JAR11741F","EO","GC","07-31-2025",NA,49,39,957,"impact","impact_1941-1950",35.155761,-106.655157,"trem.meta",0
"136","MSB:Fish:611",1949,10,28,"MSB 611-2","JAR11746F","EO","GC","07-31-2025",NA,46,37,870,"impact","impact_1941-1950",35.155761,-106.655157,"trem.meta",0
"137","MSB:Fish:612",1939,1,28,"MSB 612-3","JAR11788F","EO","EO","08-05-2025","F",45,37,858,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"138","MSB:Fish:612",1939,1,28,"MSB 612-5","JAR11789F","EO","CW","08-05-2025",NA,37,30,397,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"139","MSB:Fish:612",1939,1,28,"MSB 612-4","JAR11792F","JG","CW","08-07-2025",NA,38,32,547,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"140","MSB:Fish:612",1939,1,28,"MSB 612-3","JAR11791F","EO","CW","08-05-2025",NA,49,40,1047,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"141","MSB:Fish:612",1939,1,28,"MSB 612-1","JAR11790F","JG","JG","08-05-2025",NA,54,45,1686,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",12
"142","MSB:Fish:613",1938,10,19,"MSB 613-3","JAR11686F","EO","EO","07-28-2025","F",62,49,1963,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"143","MSB:Fish:613",1938,10,19,"MSB 613-4","JAR11678F","BP","JG","07-28-2025",NA,59,48,1838,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"144","MSB:Fish:613",1938,10,19,"MSB 613-1","JAR1180F","EO","CLW","07-28-2025","F",63,52,2583,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"145","MSB:Fish:613",1938,10,19,"MSB 613-2","JAR11683F","BP","GC","07-28-2025",NA,72,57,3631,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"146","MSB:Fish:613",1938,10,19,"MSB 613-5","JAR11677F","EO","CLW","07-28-2025",NA,50,42,1308,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"147","MSB:Fish:622",1939,2,26,"MSB 622-2","JAR11734F","BP","CLW","07-29-2025",NA,75,59,4394,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"148","MSB:Fish:622",1939,2,26,"MSB 622-4","JAR11731F","BP","BP","07-29-2025",NA,73,58,4940,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"149","MSB:Fish:622",1939,2,26,"MSB 622-3","JAR11729F","EO","JG","07-29-2025",NA,76,60,4034,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"150","MSB:Fish:622",1939,2,26,"MSB 622-5","JAR11726F","EO","EO","07-29-2025",NA,50,40,1172,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"151","MSB:Fish:622",1939,2,26,"MSB 622-1","JAR11732F","EO","CLW","07-29-2025",NA,70,56,3074,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",1
"152","MSB:Fish:630",1938,12,2,"MSB 630-4","JAR11752F","EO","GC","08-01-2025",NA,48,38,924,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"153","MSB:Fish:630",1938,12,2,"MSB 630-2","JAR11749F","EO","BP","08-01-2025",NA,49,40,1051,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"154","MSB:Fish:630",1938,12,2,"MSB 630-5","JAR11737F","JG","CLW","08-01-2025",NA,41,35,642,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"155","MSB:Fish:630",1938,12,2,"MSB 630-1","JAR11755F","JG","JG","08-01-2025","F",44,35,722,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"156","MSB:Fish:630",1938,12,2,"MSB 630-3","JAR11758F","JG","CLW","08-01-2025",NA,47,37,965,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"157","MSB:Fish:6303",1988,11,15,"MSB 6303-3","JAR11825F","EO","CW","08-11-2025",NA,60,49,2374,"impact","impact_1981-1990",35.014147,-106.665834,"trem.meta",0
"158","MSB:Fish:6303",1988,11,15,"MSB 6303-1","JAR11823F","BP","JG","08-11-2025","F",57,46,2269,"impact","impact_1981-1990",35.014147,-106.665834,"trem.meta",0
"159","MSB:Fish:6303",1988,11,15,"MSB 6303-5","JAR11826F","BP","CW","08-11-2025",NA,55,44,1739,"impact","impact_1981-1990",35.014147,-106.665834,"trem.meta",0
"160","MSB:Fish:6303",1988,11,15,"MSB 6303-4","JAR11824F","BP","CW","08-11-2025",NA,61,51,2381,"impact","impact_1981-1990",35.014147,-106.665834,"trem.meta",0
"161","MSB:Fish:6303",1988,11,15,"MSB 6303-2","JAR11827F","EO","CW","08-11-2025",NA,53,43,1222,"impact","impact_1981-1990",35.014147,-106.665834,"trem.meta",0
"162","MSB:Fish:632",1959,2,5,"MSB 632-3","JAR11796F","JG","CW","08-04-2025","F",51,40,1082,"impact","impact_1951-1960",34.987044,-106.690293,"trem.meta",0
"163","MSB:Fish:632",1939,2,5,"MSB 632-2","JAR11794F","JG","CW","08-04-2025",NA,41,33,615,"impact","impact_1951-1960",34.987044,-106.690293,"trem.meta",0
"164","MSB:Fish:632",1939,2,5,"MSB 632-1","JAR11793F","JG","CLW","08-04-2025","F",56,48,2023,"impact","impact_1951-1960",34.987044,-106.690293,"trem.meta",0
"165","MSB:Fish:632",1959,2,5,"MSB 632-5","JAR11797F","JG","MV","08-04-2025",NA,75,62,4419,"impact","impact_1951-1960",34.987044,-106.690293,"trem.meta",0
"166","MSB:Fish:632",1939,2,5,"MSB 632-2","JAR11794F","JG","CW","08-04-2025",NA,67,56,3607,"impact","impact_1951-1960",34.987044,-106.690293,"trem.meta",0
"167","MSB:Fish:637",1941,9,14,"MSB 637-4","JAR11801F","EO","JG","08-05-2025",NA,37,29,335,"impact","impact_1941-1950",35.096748,-106.692027,"trem.meta",0
"168","MSB:Fish:637",1941,9,14,"MSB 637-5","JAR11800F","JG","CW","08-05-2025",NA,36,30,346,"impact","impact_1941-1950",35.096748,-106.692027,"trem.meta",0
"169","MSB:Fish:637",1941,9,14,"MSB 637-3","JAR11798F","JG","JG","08-05-2025",NA,38,33,509,"impact","impact_1941-1950",35.096748,-106.692027,"trem.meta",0
"170","MSB:Fish:637",1941,9,14,"MSB 637-2","JAR11803F","EO","EO","08-05-2025","F",41,33,462,"impact","impact_1941-1950",35.096748,-106.692027,"trem.meta",0
"171","MSB:Fish:637",1941,9,14,"MSB 637-1","JAR11806F","JG","CW","08-05-2025",NA,52,45,1192,"impact","impact_1941-1950",35.096748,-106.692027,"trem.meta",0
"172","MSB:Fish:646",1939,6,13,"MSB 646-3","JAR11842F","EO","BP","08-11-2025",NA,46,37,1079,"impact","impact_1931-1940",35.197329,-106.642983,"trem.meta",0
"173","MSB:Fish:646",1939,6,13,"MSB 646-2","JAR11839F","BP","BP","08-11-2025",NA,37,31,557,"impact","impact_1931-1940",35.197329,-106.642983,"trem.meta",0
"174","MSB:Fish:646",1939,6,13,"MSB 646-4","JAR11836F","EO","JG","08-11-2025","F",30,25,290,"impact","impact_1931-1940",35.197329,-106.642983,"trem.meta",0
"175","MSB:Fish:646",1939,6,13,"MSB 646-1","JAR11834F","EO","CW","08-11-2025",NA,44,36,932,"impact","impact_1931-1940",35.197329,-106.642983,"trem.meta",0
"176","MSB:Fish:658",1939,1,30,"MSB 658-2","JAR11684F","EO","GC","07-28-2025",NA,43,34,582,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"177","MSB:Fish:658",1939,1,30,"MSB 658-1","JAR11681F","BP","CLW","07-28-2025","F",42,33,574,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"178","MSB:Fish:658",1939,1,30,"MSB 658-3","JAR11687F","BP","GC","07-28-2025",NA,30,22,213,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"179","MSB:Fish:658",1939,1,30,"MSB 658-5","JAR11702F","EO","CLW","07-28-2025",NA,39,30,427,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"180","MSB:Fish:658",1939,1,30,"MSB 658-4","JAR11701F","EO","EO","07-28-2025",NA,43,34,654,"impact","impact_1931-1940",35.100259,-106.692107,"trem.meta",0
"181","MSB:Fish:667",1947,10,25,"MSB 667-3","JAR11672F","EO","CLW","07-28-2025",NA,47,38,876,"control","control_1941-1950",35.380629,-106.503529,"trem.meta",0
"182","MSB:Fish:667",1947,10,25,"MSB 667-4","JAR11676F","BP","EO","07-28-2025",NA,44,35,779,"control","control_1941-1950",35.380629,-106.503529,"trem.meta",0
"183","MSB:Fish:667",1947,10,25,"MSB 667-5","JAR11675F","EO","EO","07-28-2025","F",47,37,864,"control","control_1941-1950",35.380629,-106.503529,"trem.meta",0
"184","MSB:Fish:667",1947,10,25,"MSB 667-1","JAR11674F","BP","BP","07-28-2025",NA,51,41,1178,"control","control_1941-1950",35.380629,-106.503529,"trem.meta",0
"185","MSB:Fish:667",1947,10,25,"MSB 667-2","JAR11671F","BP","EO","07-28-2025","F",44,35,784,"control","control_1941-1950",35.380629,-106.503529,"trem.meta",0
"186","MSB:Fish:679",1942,2,28,"MSB 679-4","JAR11831F","EO","CLW","08-07-2025","F",62,54,2530,"control","control_1941-1950",35.37417,-106.49278,"trem.meta",0
"187","MSB:Fish:679",1942,2,28,"MSB 679-5","JAR11832F","JG","CW","08-07-2025",NA,34,27,314,"control","control_1941-1950",35.37417,-106.49278,"trem.meta",0
"188","MSB:Fish:679",1942,2,28,"MSB 679-2","JAR11828F","EO","CW","08-07-2025","F",68,55,3294,"control","control_1941-1950",35.37417,-106.49278,"trem.meta",0
"189","MSB:Fish:679",1942,2,28,"MSB 679-6","JAR11838F","EO","CW","08-07-2025",NA,69,57,3902,"control","control_1941-1950",35.37417,-106.49278,"trem.meta",0
"190","MSB:Fish:679",1942,2,28,"MSB 679-1","JAR11830F","JG","CW","08-07-2025",NA,51,42,1331,"control","control_1941-1950",35.37417,-106.49278,"trem.meta",0
"191","MSB:Fish:679",1942,2,28,"MSB 679-3","JAR11829F","JG","CW","08-07-2025",NA,43,35,710,"control","control_1941-1950",35.37417,-106.49278,"trem.meta",0
"192","MSB:Fish:679",1942,2,28,"MSB 679-10","JAR11837F","BP","CW","08-07-2025",NA,48,39,1139,"control","control_1941-1950",35.37417,-106.49278,"trem.meta",0
"193","MSB:Fish:679",1942,2,28,"MSB 679-9","JAR11843F","EO","CW","08-07-2025",NA,34,28,346,"control","control_1941-1950",35.37417,-106.49278,"trem.meta",0
"194","MSB:Fish:679",1942,2,28,"MSB 679-7","JAR11840F","BP","CW","08-07-2025",NA,46,36,858,"control","control_1941-1950",35.37417,-106.49278,"trem.meta",0
"195","MSB:Fish:679",1942,2,28,"MSB 679-8","JAR11835F","BP","EO CW","08-07-2025",NA,32,27,378,"control","control_1941-1950",35.37417,-106.49278,"trem.meta",0
"196","MSB:Fish:680",1959,2,24,"MSB 680-5","JAR11628F","EO","JG","07-23-2025",NA,42,34,600,"impact","impact_1951-1960",34.987044,-106.690293,"trem.meta",0
"197","MSB:Fish:680",1959,2,24,"MSB 680-2","JAR11638F","BP","JG","07-23-2025",NA,54,41,1494,"impact","impact_1951-1960",34.987044,-106.690293,"trem.meta",0
"198","MSB:Fish:680",1959,2,24,"MSB 680-3","JAR11632F","EO","GC","07-23-2025",NA,63,51,2575,"impact","impact_1951-1960",34.987044,-106.690293,"trem.meta",0
"199","MSB:Fish:680",1959,2,24,"MSB 680-1","JAR11629F","EO","JG GC","07-23-2025","F",40,33,661,"impact","impact_1951-1960",34.987044,-106.690293,"trem.meta",0
"200","MSB:Fish:680",1959,2,24,"MSB 680-4","JAR11635F","BP","EO GC","07-23-2025",NA,69,54,3918,"impact","impact_1951-1960",34.987044,-106.690293,"trem.meta",0
"201","MSB:Fish:68516",1984,8,16,"MSB 68516-5","JAR11850F","EO","BP","08-12-2025",NA,39,31,483,"control","control_1981-1990",35.211416,-106.612833,"trem.meta",0
"202","MSB:Fish:68516",1984,8,16,"MSB 68516-4","JAR11853F","BP","CW","08-12-2025",NA,35,28,326,"control","control_1981-1990",35.211416,-106.612833,"trem.meta",0
"203","MSB:Fish:68516",1984,8,16,"MSB 68516-3","JAR11856F","EO","CW","08-12-2025",NA,38,30,429,"control","control_1981-1990",35.211416,-106.612833,"trem.meta",0
"204","MSB:Fish:68516",1984,8,16,"MSB 68516-2","JAR11869F","BP","EO","08-12-2025","F",35,28,409,"control","control_1981-1990",35.211416,-106.612833,"trem.meta",0
"205","MSB:Fish:68516",1984,8,16,"MSB 68516-1","JAR11872F","EO","EO","08-12-2025","F",36,29,408,"control","control_1981-1990",35.211416,-106.612833,"trem.meta",0
"206","MSB:Fish:705",1949,10,21,"MSB 705-2","JAR11673F","BP","JG","07-24-2025",NA,46,39,880,"impact","impact_1941-1950",34.929201,-106.681499,"trem.meta",0
"207","MSB:Fish:705",1949,10,21,"MSB 705-1","JAR11682F","JG","CLW","07-24-2025","F",39,32,543,"impact","impact_1941-1950",34.929201,-106.681499,"trem.meta",0
"208","MSB:Fish:705",1949,10,21,"MSB 705-3","JAR11685F","JG","CLW","07-24-2025",NA,45,36,779,"impact","impact_1941-1950",34.929201,-106.681499,"trem.meta",0
"209","MSB:Fish:705",1949,10,21,"MSB 705-5","JAR11679F","JG","GC","07-24-2025",NA,37,32,510,"impact","impact_1941-1950",34.929201,-106.681499,"trem.meta",0
"210","MSB:Fish:705",1949,10,21,"MSB 705-4","JAR11688F","BP","JG","07-24-2025","F",36,30,391,"impact","impact_1941-1950",34.929201,-106.681499,"trem.meta",0
"211","MSB:Fish:706",1949,11,5,"MSB 706-4","JAR11667F","JG","GC","07-24-2025",NA,36,30,440,"control","control_1941-1950",35.211994,-106.631125,"trem.meta",0
"212","MSB:Fish:706",1949,11,5,"MSB 706-5","JAR11670F","BP","GC","07-24-2025",NA,34,26,335,"control","control_1941-1950",35.211994,-106.631125,"trem.meta",0
"213","MSB:Fish:706",1949,11,5,"MSB 706-1","JAR11669F","BP","GC","07-24-2025",NA,52,40,1287,"control","control_1941-1950",35.211994,-106.631125,"trem.meta",0
"214","MSB:Fish:706",1949,11,5,"MSB 706-2","JAR11666F","JG","CLW","07-24-2025","F",37,31,475,"control","control_1941-1950",35.211994,-106.631125,"trem.meta",0
"215","MSB:Fish:706",1949,11,5,"MSB 706-3","JAR11668F","BP","JG","07-24-2025","F",45,35,910,"control","control_1941-1950",35.211994,-106.631125,"trem.meta",0
"216","MSB:Fish:7206",1989,11,4,"MSB 7206-5","JAR11882F","EO","CW","08-12-2025",NA,39,31,547,"impact","impact_1981-1990",35.205042,-106.609081,"trem.meta",0
"217","MSB:Fish:7206",1989,11,4,"MSB 7206-4","JAR11883F","BP","CW","08-12-2025",NA,42,32,787,"impact","impact_1981-1990",35.205042,-106.609081,"trem.meta",0
"218","MSB:Fish:7206",1989,11,4,"MSB 7206-3","JAR11884F","EO","BP","08-12-2025",NA,50,40,1145,"impact","impact_1981-1990",35.205042,-106.609081,"trem.meta",0
"219","MSB:Fish:7206",1989,11,4,"MSB 7206-2","JAR11881F","BP","CW","08-12-2025",NA,44,36,509,"impact","impact_1981-1990",35.205042,-106.609081,"trem.meta",0
"220","MSB:Fish:7206",1989,11,4,"MSB 7206-1","JAR11885F","EO","BP","08-12-2025","F",45,36,934,"impact","impact_1981-1990",35.205042,-106.609081,"trem.meta",0
"221","MSB:Fish:7235",1989,11,12,"MSB 7235-5","JAR11871F","EO","EO","08-12-2025","F",61,50,2559,"impact","impact_1981-1990",34.994298,-106.678945,"trem.meta",0
"222","MSB:Fish:7235",1989,11,12,"MSB 7235-4","JAR11877F","EO","CW","08-12-2025",NA,53,44,1514,"impact","impact_1981-1990",34.994298,-106.678945,"trem.meta",0
"223","MSB:Fish:7235",1989,11,12,"MSB 7235-3","JAR11880F","EO","EO","08-12-2025","F",64,53,3028,"impact","impact_1981-1990",34.994298,-106.678945,"trem.meta",0
"224","MSB:Fish:7235",1989,11,12,"MSB 7235-2","JAR11879F","EO","CW","08-12-2025",NA,59,47,1988,"impact","impact_1981-1990",34.994298,-106.678945,"trem.meta",0
"225","MSB:Fish:7235",1989,11,12,"MSB 7235-1","JAR11874F","EO","EO","08-12-2025","F",62,51,2486,"impact","impact_1981-1990",34.994298,-106.678945,"trem.meta",0
"226","MSB:Fish:7252",1989,11,19,"MSB 7252-3","JAR11657F","JG","BP GC","07-24-2025",NA,42,34,716,"impact","impact_1981-1990",35.017903,-106.661847,"trem.meta",0
"227","MSB:Fish:7252",1989,11,19,"MSB 7252-5","JAR11656F","JG","GC","07-24-2025","F",33,27,332,"impact","impact_1981-1990",35.017903,-106.661847,"trem.meta",0
"228","MSB:Fish:7252",1989,11,19,"MSB 7252-4","JAR11659F","EO","EO GC","07-24-2025","F",54,44,1801,"impact","impact_1981-1990",35.017903,-106.661847,"trem.meta",0
"229","MSB:Fish:7252",1989,11,19,"MSB 7252-1","JAR11658F","JG","JG GC","07-24-2025",NA,53,44,1807,"impact","impact_1981-1990",35.017903,-106.661847,"trem.meta",0
"230","MSB:Fish:7252",1989,11,19,"MSB 7252-2","JAR11660F","EO","GC","07-24-2025",NA,58,48,2422,"impact","impact_1981-1990",35.017903,-106.661847,"trem.meta",0
"231","MSB:Fish:7258",1989,11,20,"MSB 7258-1","JAR11873F","BP","JG","08-11-2025",NA,55,45,1903,"impact","impact_1981-1990",35.014147,-106.665834,"trem.meta",0
"232","MSB:Fish:7258",1989,11,20,"MSB 7258-2","JAR11870F","BP","JG","08-11-2025",NA,50,41,1290,"impact","impact_1981-1990",35.014147,-106.665834,"trem.meta",0
"233","MSB:Fish:7258",1989,11,20,"MSB 7258-3","JAR11876F","BP","JG","08-11-2025","F",52,42,1526,"impact","impact_1981-1990",35.014147,-106.665834,"trem.meta",0
"234","MSB:Fish:7258",1989,11,20,"MSB 7258-4","JAR11878F","EO","CW","08-11-2025",NA,62,50,2617,"impact","impact_1981-1990",35.014147,-106.665834,"trem.meta",0
"235","MSB:Fish:7258",1989,11,20,"MSB 7258-5","JAR11875F","BP","CW","08-11-2025",NA,56,46,2024,"impact","impact_1981-1990",35.014147,-106.665834,"trem.meta",0
"236","MSB:Fish:726",1959,2,20,"MSB 726-4","JAR11805F","JG","EO","08-07-2025",NA,48,38,811,"control","control_1951-1960",35.332004,-106.553224,"trem.meta",0
"237","MSB:Fish:726",1959,2,20,"MSB 726-5","JAR11804F","EO","EO","08-07-2025","F",44,35,647,"control","control_1951-1960",35.332004,-106.553224,"trem.meta",0
"238","MSB:Fish:726",1959,2,20,"MSB 726-1","JAR11807F","EO","EO","08-07-2025",NA,47,37,832,"control","control_1951-1960",35.332004,-106.553224,"trem.meta",0
"239","MSB:Fish:726",1959,2,20,"MSB 726-2","JAR11799F","JG","CW","08-07-2025",NA,53,43,1273,"control","control_1951-1960",35.332004,-106.553224,"trem.meta",0
"240","MSB:Fish:726",1959,2,20,"MSB 726-3","JAR11802F","EO","EO","08-07-2025",NA,54,43,1077,"control","control_1951-1960",35.332004,-106.553224,"trem.meta",0
"241","MSB:Fish:727",1949,7,28,"MSB 727-2","JAR11642F","BP","GC","07-23-2025",NA,32,27,306,"impact","impact_1941-1950",35.188761,-106.64706,"trem.meta",0
"242","MSB:Fish:727",1949,7,28,"MSB 727-1","JAR11645F","EO","GC","07-23-2025",NA,34,27,359,"impact","impact_1941-1950",35.188761,-106.64706,"trem.meta",0
"243","MSB:Fish:727",1949,7,28,"MSB 727-3","JAR11648F","EO","BP GC","07-23-2025",NA,37,30,492,"impact","impact_1941-1950",35.188761,-106.64706,"trem.meta",0
"244","MSB:Fish:727",1949,7,28,"MSB 727-4","JAR11650F","EO","BP GC","07-23-2025",NA,35,28,418,"impact","impact_1941-1950",35.188761,-106.64706,"trem.meta",0
"245","MSB:Fish:727",1949,7,28,"MSB 727-5","JAR11647F","BP","BP EO GC","07-23-2025",NA,31,23,254,"impact","impact_1941-1950",35.188761,-106.64706,"trem.meta",0
"246","MSB:Fish:7824",1990,4,18,"MSB 7824-3","JAR11640F","JG","BP GC","07-24-2025",NA,45,34,798,"control","control_1981-1990",35.322164,-106.557448,"trem.meta",0
"247","MSB:Fish:7824",1990,4,18,"MSB 7824-1","JAR11644F","JG","GC","07-24-2025",NA,45,37,1085,"control","control_1981-1990",35.322164,-106.557448,"trem.meta",0
"248","MSB:Fish:7824",1990,4,18,"MSB 7824-2","JAR11634F","EO","GC","07-24-2025","F",42,34,873,"control","control_1981-1990",35.322164,-106.557448,"trem.meta",0
"249","MSB:Fish:7824",1990,4,18,"MSB 7824-5","JAR11637F","EO","BP, GC","07-24-2025",NA,33,27,403,"control","control_1981-1990",35.322164,-106.557448,"trem.meta",0
"250","MSB:Fish:7824",1990,4,18,"MSB 7824-4","JAR11641F","EO","EO GC","07-24-2025",NA,37,30,542,"control","control_1981-1990",35.322164,-106.557448,"trem.meta",0
"251","MSB:Fish:7832",1990,4,18,"MSB 7832-4","JAR11718F","EO","BP","07-31-2025",NA,39,31,635,"control","control_1981-1990",35.28302778,-106.5981389,"trem.meta",0
"252","MSB:Fish:7832",1990,4,18,"MSB 7832-2","JAR11725F","EO","BP","07-31-2025","F",48,39,1627,"control","control_1981-1990",35.28302778,-106.5981389,"trem.meta",1
"253","MSB:Fish:7832",1990,4,18,"MSB 7832-1","JAR11722F","JG","GC","07-31-2025",NA,39,32,681,"control","control_1981-1990",35.28302778,-106.5981389,"trem.meta",0
"254","MSB:Fish:7832",1990,4,18,"MSB 7832-3","JAR11719F","JG","GC","07-31-2025",NA,48,39,1139,"control","control_1981-1990",35.28302778,-106.5981389,"trem.meta",0
"255","MSB:Fish:7832",1990,4,18,"MSB 7832-5","JAR11728F","JG","GC","07-31-2025",NA,37,30,583,"control","control_1981-1990",35.28302778,-106.5981389,"trem.meta",0
"256","MSB:Fish:8990",1990,10,28,"MSB 8990-3","JAR11697F","EO","GC","07-23-2025",NA,53,43,1605,"impact","impact_1981-1990",35.089293,-106.680842,"trem.meta",0
"257","MSB:Fish:8990",1990,10,28,"MSB 8990--5","JAR11694F","BP","JG GC","07-23-2025",NA,44,34,793,"impact","impact_1981-1990",35.089293,-106.680842,"trem.meta",0
"258","MSB:Fish:8990",1990,10,28,"MSB 8990-3","JAR11698F","BP","JG GC","07-23-2025","F",48,37,906,"impact","impact_1981-1990",35.089293,-106.680842,"trem.meta",0
"259","MSB:Fish:8990",1990,10,28,"MSB 8990-1","JAR11696F","BP","GC","07-23-2025",NA,51,39,1373,"impact","impact_1981-1990",35.089293,-106.680842,"trem.meta",0
"260","MSB:Fish:8990",1990,10,28,"MSB 8990-4","JAR11695F","EO","EO GC","07-23-2025",NA,47,38,1097,"impact","impact_1981-1990",35.089293,-106.680842,"trem.meta",0
"261","MSB:Fish:8998",1990,10,28,"MSB 8998-2","JAR11711F","BP","GC","07-29-2025",NA,39,31,550,"impact","impact_1981-1990",35.196977,-106.642444,"trem.meta",0
"262","MSB:Fish:8998",1990,10,28,"MSB 8998-3","JAR11710F","EO","JG","07-29-2025",NA,55,44,1916,"impact","impact_1981-1990",35.196977,-106.642444,"trem.meta",0
"263","MSB:Fish:8998",1990,10,28,"MSB 8998-4","JAR11709F","BP","GC","07-29-2025",NA,54,43,1719,"impact","impact_1981-1990",35.196977,-106.642444,"trem.meta",0
"264","MSB:Fish:8998",1990,10,28,"MSB 8998-1","JAR11712F","EO","EO","07-29-2025","F",47,38,1015,"impact","impact_1981-1990",35.196977,-106.642444,"trem.meta",0
"265","MSB:Fish:8998",1990,10,28,"MSB 8998-5","JAR11708F","BP","GC","07-29-2025",NA,57,45,2182,"impact","impact_1981-1990",35.196977,-106.642444,"trem.meta",0
"266","MSB:Fish:9007",1990,10,28,"MSB 9007-3","JAR11815F","CW","CW","08-08-2025",NA,54,44,1524,"control","control_1981-1990",35.28086111,-106.5988056,"trem.meta",0
"267","MSB:Fish:9007",1990,10,28,"MSB 9007-4","JAR11818F","CW","CLW","08-08-2025",NA,57,47,2025,"control","control_1981-1990",35.28086111,-106.5988056,"trem.meta",0
"268","MSB:Fish:9007",1990,10,28,"MSB 9007-5","JAR11808F","CW","CW","08-08-2025",NA,54,45,1393,"control","control_1981-1990",35.28086111,-106.5988056,"trem.meta",0
"269","MSB:Fish:9007",1990,10,28,"MSB 9007-1","JAR11809F","CW","CW","08-08-2025",NA,51,42,1392,"control","control_1981-1990",35.28086111,-106.5988056,"trem.meta",0
"270","MSB:Fish:9007",1990,10,28,"MSB 9007-2","JAR11812F","CW","CW","08-08-2025",NA,57,46,2072,"control","control_1981-1990",35.28086111,-106.5988056,"trem.meta",0
"271","MSB:Fish:9015",1990,10,28,"MSB 9015-2","JAR11646F","BP","JG","07-28-2025",NA,60,49,2336,"control","control_1981-1990",35.28302778,-106.5981389,"trem.meta",0
"272","MSB:Fish:9015",1990,10,28,"MSB 9015-5","JAR11643F","JG","CLW","07-28-2025",NA,54,45,1577,"control","control_1981-1990",35.28302778,-106.5981389,"trem.meta",0
"273","MSB:Fish:9015",1990,10,28,"MSB 9015-4","JAR11699F","JG","GC","07-28-2025",NA,46,38,938,"control","control_1981-1990",35.28302778,-106.5981389,"trem.meta",0
"274","MSB:Fish:9015",1990,10,28,"MSB 9015-3","JAR11651F","BP","GC","07-28-2025",NA,53,43,1447,"control","control_1981-1990",35.28302778,-106.5981389,"trem.meta",0
"275","MSB:Fish:9015",1990,10,28,"MSB 9015-1","JAR11700F","JG","GC","07-28-2025","F",55,44,1804,"control","control_1981-1990",35.28302778,-106.5981389,"trem.meta",0
"276","MSB:Fish:9023",1990,10,28,"MSB 9023-3","JAR11655F","EO","GC","07-24-2025",NA,45,36,783,"control","control_1981-1990",35.322164,-106.557448,"trem.meta",0
"277","MSB:Fish:9023",1990,10,28,"MSB 9023-2","JAR11654F","BP","JG GC","07-24-2025","F",43,44,794,"control","control_1981-1990",35.322164,-106.557448,"trem.meta",0
"278","MSB:Fish:9023",1990,10,28,"MSB 9023-4","JAR116532F","BP","BP GC","07-24-2025",NA,39,29,584,"control","control_1981-1990",35.322164,-106.557448,"trem.meta",0
"279","MSB:Fish:9023",1990,10,28,"MSB 9023-1","JAR11649F","EO","EO GC","07-24-2025","F",52,43,1533,"control","control_1981-1990",35.322164,-106.557448,"trem.meta",0
"280","MSB:Fish:9023",1990,10,28,"MSB 9023-5","JAR11653F","EO","JG GC","07-24-2025",NA,39,32,563,"control","control_1981-1990",35.322164,-106.557448,"trem.meta",0
"281","MSB:Fish:9040",1990,10,29,"MSB 9040-2","JAR11692F","BP","EO GC","07-23-2025",NA,34,27,373,"control","control_1981-1990",35.38033333,-106.4990556,"trem.meta",0
"282","MSB:Fish:9040",1990,10,29,"MSB 9040-1","JAR11693F","EO","GC","07-23-2025",NA,50,41,1104,"control","control_1981-1990",35.38033333,-106.4990556,"trem.meta",0
