"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","FishBarcode","Dissector","Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"1011","MSB:Fish:5814",1987,9,10,"MSB 5814-1","JAR8631F","KL","KL","06-16-2025",NA,66,52,2223,"impact","impact_1981-1990",34.905272,-106.685564,"myxo.b",0
"1012","MSB:Fish:5814",1987,9,10,"MSB 5814-2","JAR8634F","JG","CW","06-17-2025",NA,55,47,1856,"impact","impact_1981-1990",34.905272,-106.685564,"myxo.b",0
"1013","MSB:Fish:5814",1987,9,10,"MSB 5814-3","JAR8630F","EO","CLW CW","06-18-2025",NA,67,52,2759,"impact","impact_1981-1990",34.905272,-106.685564,"myxo.b",0
"1014","MSB:Fish:5814",1987,9,10,"MSB 5814-5","JAR8636F","JG","KL","06-19-2025",NA,85,68,5700,"impact","impact_1981-1990",34.905272,-106.685564,"myxo.b",0
"1015","MSB:Fish:5814",1987,9,10,"MSB 5814-4","JAR8633F","EO","KL","06-16-2025",NA,52,41,1282,"impact","impact_1981-1990",34.905272,-106.685564,"myxo.b",0
"1016","MSB:Fish:5825",1987,9,10,"MSB 5825-4","JAR8663F","BP","EO CW","06-18-2025",NA,63,49,2591,"impact","impact_1981-1990",34.875039,-106.717581,"myxo.b",0
"1017","MSB:Fish:5825",1987,9,10,"MSB 5825-3","JAR8661F","BP","CLW KL","06-18-2025",NA,77,62,4671,"impact","impact_1981-1990",34.875039,-106.717581,"myxo.b",0
"1018","MSB:Fish:5825",1987,9,10,"MSB 5825-5","JAR8639F","BP","CW","06-18-2025",NA,52,42,1542,"impact","impact_1981-1990",34.875039,-106.717581,"myxo.b",0
"1019","MSB:Fish:5825",1987,9,10,"MSB 5825-2","JAR8659F","BP","CW","06-18-2025",NA,54,42,1606,"impact","impact_1981-1990",34.875039,-106.717581,"myxo.b",0
"1020","MSB:Fish:5825",1987,9,10,"MSB 5825-1","JAR8657F","BP","BP KL","06-18-2025",FALSE,59,47,2305,"impact","impact_1981-1990",34.875039,-106.717581,"myxo.b",0
"1021","MSB:Fish:68463",1984,8,15,"MSB 68463-1","JAR8864F","BP","GC","07-02-2025",NA,37,30,505,"impact","impact_1981-1990",35.089293,-106.680842,"myxo.b",0
"1022","MSB:Fish:68463",1984,8,15,"MSB 68463-4","JAR8870F","BP","CW","07-02-2025",NA,42,34,485,"impact","impact_1981-1990",35.089293,-106.680842,"myxo.b",0
"1023","MSB:Fish:68463",1984,8,15,"MSB 68463-3","JAR8868F","BP","CW","07-02-2025",NA,36,27,313,"impact","impact_1981-1990",35.089293,-106.680842,"myxo.b",0
"1024","MSB:Fish:68463",1984,8,15,"MSB 68463-5","JAR8860F","BP","GC","07-02-2025",NA,35,27,398,"impact","impact_1981-1990",35.089293,-106.680842,"myxo.b",0
"1025","MSB:Fish:68463",1984,8,15,"MSB 68463-2","JAR8866F","BP","CW","07-02-2025",NA,48,37,950,"impact","impact_1981-1990",35.089293,-106.680842,"myxo.b",0
"1026","MSB:Fish:68501",1984,8,15,"MSB 68501-4","JAR8787F","JG","CW","07-01-2025",NA,79,64,4731,"control","control_1981-1990",35.225523,-106.597651,"myxo.b",0
"1027","MSB:Fish:68501",1984,8,15,"MSB 68501-3","JAR8785F","JG","KL","07-01-2025",NA,36,29,472,"control","control_1981-1990",35.225523,-106.597651,"myxo.b",0
"1028","MSB:Fish:68501",1984,8,15,"MSB 68501-5","JAR8789F","JG","CW","07-01-2025",NA,72,60,3973,"control","control_1981-1990",35.225523,-106.597651,"myxo.b",0
"1029","MSB:Fish:68501",1984,8,15,"MSB 68501-2","JAR8783F","JG","KL","07-01-2025",NA,37,29,513,"control","control_1981-1990",35.225523,-106.597651,"myxo.b",0
"1030","MSB:Fish:68501",1984,8,15,"MSB 68501-1","JAR8786F","JG","GC","07-01-2025",NA,35,26,349,"control","control_1981-1990",35.225523,-106.597651,"myxo.b",0
"1031","MSB:Fish:68513",1984,8,16,"MSB 68513-4","JAR8896F","EO","CW","07-03-2025",NA,41,32,638,"control","control_1981-1990",35.211416,-106.612833,"myxo.b",0
"1032","MSB:Fish:68513",1984,8,16,"MSB 68513-2","JAR8897F","EO","KL","07-03-2025",NA,47,36,941,"control","control_1981-1990",35.211416,-106.612833,"myxo.b",0
"1033","MSB:Fish:68513",1984,8,16,"MSB 68513-1","JAR8895F","BP","GC","07-03-2025",NA,44,34,769,"control","control_1981-1990",35.211416,-106.612833,"myxo.b",0
"1034","MSB:Fish:68513",1984,8,16,"MSB 68513-5","JAR8901F","EO","BP","07-03-2025",NA,40,31,606,"control","control_1981-1990",35.211416,-106.612833,"myxo.b",0
"1035","MSB:Fish:68513",1984,8,16,"MSB 68513-3","JAR8899F","BP","CW","07-03-2025",NA,37,27,397,"control","control_1981-1990",35.211416,-106.612833,"myxo.b",0
"1036","MSB:Fish:68528",1984,8,16,"MSB 68528-1","JAR8731F","EO","KL","06-25-2025",NA,69,55,3206,"control","control_1981-1990",35.322164,-106.557448,"myxo.b",0
"1037","MSB:Fish:68528",1984,8,16,"MSB 68528-5","JAR8733F","BP","CLW","06-25-2025",NA,47,37,1014,"control","control_1981-1990",35.322164,-106.557448,"myxo.b",0
"1038","MSB:Fish:68528",1984,8,16,"MSB 68528-2","JAR8728F","EO","KL","06-25-2025",FALSE,72,57,2986,"control","control_1981-1990",35.322164,-106.557448,"myxo.b",0
"1039","MSB:Fish:68528",1984,8,16,"MSB 68528-3","JAR8732F","BP","JG CW","06-25-2025",NA,67,53,2767,"control","control_1981-1990",35.322164,-106.557448,"myxo.b",0
"1040","MSB:Fish:68528",1984,8,16,"MSB 68528-4","JAR8730F","EO","KL","06-25-2025",NA,68,55,2391,"control","control_1981-1990",35.322164,-106.557448,"myxo.b",0
"1041","MSB:Fish:7593",1988,5,25,"MSB 7593-2","JAR8705F","EO","JG CW","06-24-2025",NA,64,50,2324,"impact","impact_1981-1990",34.905272,-106.685564,"myxo.b",0
"1042","MSB:Fish:7593",1988,5,25,"MSB 7593-5","JAR8709F","BP","BP CLW","06-24-2025",NA,62,51,2400,"impact","impact_1981-1990",34.905272,-106.685564,"myxo.b",0
"1043","MSB:Fish:7593",1988,5,25,"MSB 7593-4","JAR8707F","EO","BP KL","06-24-2025",FALSE,61,48,1922,"impact","impact_1981-1990",34.905272,-106.685564,"myxo.b",0
"1044","MSB:Fish:7593",1988,5,25,"MSB 7593-3","JAR8706F","BP","BP KL","06-24-2025",FALSE,58,45,2248,"impact","impact_1981-1990",34.905272,-106.685564,"myxo.b",0
"1045","MSB:Fish:7593",1988,5,25,"MSB 7593-1","JAR8704F","BP","KL","06-24-2025",FALSE,64,50,3600,"impact","impact_1981-1990",34.905272,-106.685564,"myxo.b",0
"1046","MSB:Fish:7788",1988,5,25,"MSB 7788-2","JAR8769F","BP","KL","06-30-2025",NA,69,53,2804,"control","control_1981-1990",35.322164,-106.557448,"myxo.b",0
"1047","MSB:Fish:7788",2988,5,25,"MSB 7788-4","JAR8764F","BP","BP","06-30-2025",NA,56,45,1819,"control","control_1981-1990",35.322164,-106.557448,"myxo.b",0
"1048","MSB:Fish:7788",1988,5,25,"MSB 7788-3","JAR8767F","EO","KL","06-30-2025",NA,69,55,3017,"control","control_1981-1990",35.322164,-106.557448,"myxo.b",0
"1049","MSB:Fish:7788",1988,5,25,"MSB 7788-1","JAR8763F","EO","KL","06-30-2025",NA,64,51,2418,"control","control_1981-1990",35.322164,-106.557448,"myxo.b",0
"1050","MSB:Fish:7788",1988,5,25,"MSB 7788-5","JAR8762F","EO","KL","06-30-2025",NA,60,47,2139,"control","control_1981-1990",35.322164,-106.557448,"myxo.b",0
"1051","MSB:Fish:1129",1959,2,20,"MSB 1129-5","JAR8672F","JG","CW","06-20-2025",NA,40,32,383,"control","control_1951-1960",35.350556,-106.535497,"nem.cl",0
"1052","MSB:Fish:1129",1959,2,20,"MSB 1129-2","JAR8674F","EO","CLW","06-20-2025",NA,46,34,697,"control","control_1951-1960",35.350556,-106.535497,"nem.cl",0
"1053","MSB:Fish:1129",1959,2,20,"MSB 1129-1","JAR8668F","JG","KL","06-20-2025",NA,41,33,519,"control","control_1951-1960",35.350556,-106.535497,"nem.cl",0
"1054","MSB:Fish:1129",1959,2,20,"MSB 1129-4","JAR8671F","EO","JG KL","06-20-2025",NA,41,31,580,"control","control_1951-1960",35.350556,-106.535497,"nem.cl",0
"1055","MSB:Fish:1129",1959,2,20,"MSB 1129-3","JAR8673F","JG","CW","06-20-2025",NA,43,36,659,"control","control_1951-1960",35.350556,-106.535497,"nem.cl",0
"1056","MSB:Fish:1130",1949,10,29,"MSB 1130-5","JAR8701F","EO","KL","06-24-2025",NA,57,48,2022,"impact","impact_1941-1950",34.87537,-106.717837,"nem.cl",0
"1057","MSB:Fish:1130",1949,10,29,"MSB 1130-3","JAR8697F","JG","JG CW","06-24-2025",NA,61,49,1811,"impact","impact_1941-1950",34.87537,-106.717837,"nem.cl",0
"1058","MSB:Fish:1130",1949,10,29,"MSB 1130-4","JAR8699F","BP","CLW","06-24-2025",NA,62,47,2068,"impact","impact_1941-1950",34.87537,-106.717837,"nem.cl",0
"1059","MSB:Fish:1130",1949,10,29,"MSB 1130-1","JAR8690F","JG","JG KL","06-24-2025",FALSE,71,58,3286,"impact","impact_1941-1950",34.87537,-106.717837,"nem.cl",0
"1060","MSB:Fish:1130",1949,10,29,"MSB 1130-2","JAR8695F","BP","KL","06-24-2025",FALSE,68,54,3151,"impact","impact_1941-1950",34.87537,-106.717837,"nem.cl",0
"1061","MSB:Fish:1131",1959,2,24,"MSB 1131-5","JAR8682F","BP","KL","06-23-2025",NA,53,44,1289,"impact","impact_1951-1960",34.987044,-106.690293,"nem.cl",0
"1062","MSB:Fish:1131",1959,2,24,"MSB 1131-2","JAR8689F","EO","CW","06-23-2025",NA,60,47,1798,"impact","impact_1951-1960",34.987044,-106.690293,"nem.cl",0
"1063","MSB:Fish:1131",1959,2,24,"MSB 1131-3","JAR8693F","BP","CW","06-23-2025",FALSE,54,44,1280,"impact","impact_1951-1960",34.987044,-106.690293,"nem.cl",0
"1064","MSB:Fish:1131",1959,2,24,"MSB 1131-4","JAR8680F","EO","KL","06-23-2025",NA,52,43,1316,"impact","impact_1951-1960",34.987044,-106.690293,"nem.cl",0
"1065","MSB:Fish:1131",1959,2,24,"MSB 1131-2","JAR8691F","JG","CLW","06-23-2025",NA,63,51,1849,"impact","impact_1951-1960",34.987044,-106.690293,"nem.cl",0
"1066","MSB:Fish:1132",1947,10,25,"MSB 1132-1","JAR8684F","JG","CW","06-23-2025",NA,71,58,3310,"control","control_1941-1950",35.380629,-106.503529,"nem.cl",0
"1067","MSB:Fish:1132",1947,10,25,"MSB 1132-4","JAR8694F","JG","KL","06-23-2025",NA,63,54,2744,"control","control_1941-1950",35.380629,-106.503529,"nem.cl",0
"1068","MSB:Fish:1132",2947,10,25,"MSB 1132-5","JAR8692F","JG","CW","06-23-2025",NA,61,49,1975,"control","control_1941-1950",35.380629,-106.503529,"nem.cl",0
"1069","MSB:Fish:1132",1947,10,25,"MSB 1132-3","JAR8688F","JG","CLW","06-23-2025",NA,77,64,4621,"control","control_1941-1950",35.380629,-106.503529,"nem.cl",0
"1070","MSB:Fish:1132",1947,10,25,"MSB 1132-2","JAR8686F","JG","CW","06-23-2025",NA,73,62,3934,"control","control_1941-1950",35.380629,-106.503529,"nem.cl",0
"1071","MSB:Fish:1149",1939,2,26,"MSB 1149-1","JAR8871F","JG","GC","07-02-2025",NA,55,45,1360,"impact","impact_1931-1940",35.100259,-106.692107,"nem.cl",0
"1072","MSB:Fish:1149",1939,2,26,"MSB 1149-5","JAR8872F","EO","KL","07-02-2025",FALSE,76,57,3276,"impact","impact_1931-1940",35.100259,-106.692107,"nem.cl",0
"1073","MSB:Fish:1149",1939,2,26,"MSB 1149-3","JAR8875F","EO","EO KL","07-02-2025",NA,61,47,1795,"impact","impact_1931-1940",35.100259,-106.692107,"nem.cl",0
"1074","MSB:Fish:1149",1939,2,26,"MSB 1149-4","JAR8877F","JG","CW","07-02-2025",NA,57,45,1435,"impact","impact_1931-1940",35.100259,-106.692107,"nem.cl",0
"1075","MSB:Fish:1149",1939,2,26,"MSB 1149-2","JAR8873F","JG","GC","07-02-2025",FALSE,64,52,2298,"impact","impact_1931-1940",35.100259,-106.692107,"nem.cl",0
"1076","MSB:Fish:1150",1939,6,9,"MSB 1150-3","JAR8712F","BP","CW","06-24-2025",FALSE,71,54,4462,"impact","impact_1931-1940",34.906619,-106.685289,"nem.cl",0
"1077","MSB:Fish:1150",1939,6,9,"MSB 1150-1","JAR8708F","BP","KL","06-24-2025",NA,63,50,2550,"impact","impact_1931-1940",34.906619,-106.685289,"nem.cl",0
"1078","MSB:Fish:1150",1939,6,9,"MSB 1150-2","JAR8714F","JG","CLW","06-24-2025",FALSE,72,61,4536,"impact","impact_1931-1940",34.906619,-106.685289,"nem.cl",0
"1079","MSB:Fish:1150",1939,6,9,"MSB 1150-5","JAR8710F","BP","CW","06-24-2025",FALSE,60,49,2576,"impact","impact_1931-1940",34.906619,-106.685289,"nem.cl",0
"1080","MSB:Fish:1150",1939,6,9,"MSB 1150-4","JAR8716F","JG","KL","06-24-2025",FALSE,65,53,3213,"impact","impact_1931-1940",34.906619,-106.685289,"nem.cl",0
"1081","MSB:Fish:1154",1949,10,21,"MSB 1154-4","JAR8770F","EO","CW","06-30-2025",NA,54,43,1207,"impact","impact_1941-1950",34.929201,-106.681499,"nem.cl",0
"1082","MSB:Fish:1154",1949,10,21,"MSB 1154-2","JAR8773F","EO","KL","06-30-2025",FALSE,66,52,2229,"impact","impact_1941-1950",34.929201,-106.681499,"nem.cl",0
"1083","MSB:Fish:1154",1949,10,21,"MSB 1154-3","JAR8768","BP","BP","06-30-2025",NA,60,48,1790,"impact","impact_1941-1950",34.929201,-106.681499,"nem.cl",0
"1084","MSB:Fish:1154",1949,10,21,"MSB 1154-5","JAR8772F","BP","BP","06-30-2025",FALSE,44,34,644,"impact","impact_1941-1950",34.929201,-106.681499,"nem.cl",0
"1085","MSB:Fish:1154",1949,10,21,"MSB 1154-1","JAR8771F","BP","EO GC CW","06-30-2025",NA,65,51,2430,"impact","impact_1941-1950",34.929201,-106.681499,"nem.cl",0
"1086","MSB:Fish:1155",1943,6,23,"MSB 1155-3","JAR8685F","BP","CW","06-23-2025",NA,69,56,3145,"control","control_1941-1950",35.322418,-106.557971,"nem.cl",0
"1087","MSB:Fish:1155",1943,6,23,"MSB 1155-4","JAR8683F","EO","BP KL","06-23-2025",FALSE,54,45,1684,"control","control_1941-1950",35.322418,-106.557971,"nem.cl",0
"1088","MSB:Fish:1155",2943,6,23,"MSB1155-1","JAR8679F","BP","BP CW KL","06-23-2025",NA,62,50,2170,"control","control_1941-1950",35.322418,-106.557971,"nem.cl",0
"1089","MSB:Fish:1155",1943,6,23,"MSB 1155-5","JAR8687F","EO","KL","06-23-2025",NA,53,45,1706,"control","control_1941-1950",35.322418,-106.557971,"nem.cl",0
"1090","MSB:Fish:1155",1943,6,23,"MSB 1155-2","JAR8681F","EO","KL","06-23-2025",NA,63,50,2536,"control","control_1941-1950",35.322418,-106.557971,"nem.cl",0
"1091","MSB:Fish:1160",1939,1,28,"MSB 1160-3","JAR8784F","JG","CW","07-01-2025",NA,51,42,1253,"impact","impact_1931-1940",35.100259,-106.692107,"nem.cl",0
"1092","MSB:Fish:1160",1939,1,28,"MSB 1160-2","JAR8779","JG","EO GC","07-01-2025",NA,48,38,800,"impact","impact_1931-1940",35.100259,-106.692107,"nem.cl",0
"1093","MSB:Fish:1160",1939,1,28,"MSB 1160-1","JAR8781F","JG","GC","07-01-2025",NA,51,43,1112,"impact","impact_1931-1940",35.100259,-106.692107,"nem.cl",0
"1094","MSB:Fish:1160",1939,1,28,"MSB 1160-4","JAR8780F","JG","GC","07-01-2025",FALSE,50,41,1020,"impact","impact_1931-1940",35.100259,-106.692107,"nem.cl",0
"1095","MSB:Fish:1160",1939,1,28,"MSB 1160-5","JAR8782F","EO","GC","07-01-2025",NA,51,40,1021,"impact","impact_1931-1940",35.100259,-106.692107,"nem.cl",0
"1096","MSB:Fish:19389",1994,5,27,"MSB 19389-1","JAR8874F","JG","JG","07-02-2025",FALSE,56,44,1941,"control","control_1991-2000",35.322164,-106.557448,"nem.cl",0
"1097","MSB:Fish:19389",1994,5,27,"MSB 19389-2","JAR8862F","EO","KL","07-02-2025",NA,52,40,1391,"control","control_1991-2000",35.322164,-106.557448,"nem.cl",0
"1098","MSB:Fish:19389",1994,5,27,"MSB 19389-5","JAR8878F","BP","CW","07-02-2025",NA,44,35,909,"control","control_1991-2000",35.322164,-106.557448,"nem.cl",0
"1099","MSB:Fish:19389",1994,5,27,"MSB 19389-4","JAR8858F","EO","GC","07-02-2025",NA,48,38,1096,"control","control_1991-2000",35.322164,-106.557448,"nem.cl",0
"1100","MSB:Fish:19389",1994,5,27,"MSB 19389-3","JAR8876F","JG","KL","07-02-2025",FALSE,55,46,2190,"control","control_1991-2000",35.322164,-106.557448,"nem.cl",0
"1101","MSB:Fish:19537",1994,9,16,"MSB 19537-3","JAR8635F","EO","CLW","06-20-2025",NA,59,46,1370,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1102","MSB:Fish:19537",1994,9,16,"MSB 19537-2","JAR8664F","EO","CW","06-16-2025",NA,58,46,1650,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1103","MSB:Fish:19537",1994,9,16,"MSB 19537-1","JAR8632F","JG","KL","06-16-2025",NA,54,48,1824,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1104","MSB:Fish:19537",1994,9,16,"MSB 19537-4","JAR8638F","JG","CLW","06-16-2025",NA,53,44,1183,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1105","MSB:Fish:19537",1994,9,16,"MSB 19537-5","JAR8637F","EO","CW","06-16-2025",NA,47,38,760,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1106","MSB:Fish:19688",1994,10,10,"MSB 19688-2","JAR8863F","BP","JG CW","07-02-2025",NA,57,44,1805,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1107","MSB:Fish:19688",1994,10,10,"MSB 19688-4","JAR8867F","BP","CW","07-02-2025",NA,58,46,1810,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1108","MSB:Fish:19688",1994,10,10,"MSB 19688-5","JAR8869F","BP","KL","07-02-2025",NA,48,38,993,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1109","MSB:Fish:19688",1994,10,10,"MSB 19688-1","JAR8886F","BP","JG CW","07-02-2025",NA,65,51,2667,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1110","MSB:Fish:19688",1994,10,10,"MSB 19688-3","JAR8865F","BP","KL","07-02-2025",FALSE,56,45,2032,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1111","MSB:Fish:20390",1994,8,11,"MSB 20390-2","JAR8881F","JG","GC","07-02-2025",NA,40,36,923,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1112","MSB:Fish:20390",1994,8,11,"MSB 20390-3","JAR8880F","JG","EO","07-02-2025",NA,41,33,528,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1113","MSB:Fish:20390",1994,8,11,"MSB 20390-1","JAR8883F","JG","JG","07-02-2025",NA,53,41,1467,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1114","MSB:Fish:20390",1994,8,11,"MSB 20390-4","JAR8882F","JG","BP","07-02-2025",NA,49,38,968,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1115","MSB:Fish:20390",1994,8,11,"MSB 20390-5","JAR8884F","JG","CW","07-02-2025",NA,49,40,1145,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1116","MSB:Fish:20526",1994,7,27,"MSB 20526-5","JAR8666F","EO","CW","06-20-2025",NA,37,29,510,"impact","impact_1991-2000",34.905272,-106.685564,"nem.cl",0
"1117","MSB:Fish:20526",1994,7,27,"MSB 20526-4","JAR8669F","BP","CLW","06-20-2025",NA,34,26,375,"impact","impact_1991-2000",34.905272,-106.685564,"nem.cl",0
"1118","MSB:Fish:20526",1994,7,27,"MSB 20526-2","JAR8665F","BP","CW","06-20-2025",NA,37,29,507,"impact","impact_1991-2000",34.905272,-106.685564,"nem.cl",0
"1119","MSB:Fish:20526",1994,7,27,"MSB 20526-3","JAR8667F","EO","CLW","06-20-2025",NA,38,30,599,"impact","impact_1991-2000",34.905272,-106.685564,"nem.cl",0
"1120","MSB:Fish:20526",1994,7,27,"MSB 20526-1","JAR8647F","EO","KL","06-20-2025",NA,53,44,1498,"impact","impact_1991-2000",34.905272,-106.685564,"nem.cl",0
"1121","MSB:Fish:25010",1995,8,2,"MSB 25010-2","JAR8650F","JG","KL","06-16-2025",NA,37,30,475,"control","control_1991-2000",35.28302778,-106.5981389,"nem.cl",0
"1122","MSB:Fish:25010",1995,8,2,"MSB 25010-3","JAR8649F","EO","KL","06-16-2025",NA,39,31,531,"control","control_1991-2000",35.28302778,-106.5981389,"nem.cl",0
"1123","MSB:Fish:25010",1995,8,2,"MSB 25010-4","JAR8652F","JG","JG CLW","06-16-2025",NA,35,28,503,"control","control_1991-2000",35.28302778,-106.5981389,"nem.cl",0
"1124","MSB:Fish:25010",1995,8,2,"MSB 25010-1","JAR8629F","EO","CW","06-16-2025",NA,43,32,743,"control","control_1991-2000",35.28302778,-106.5981389,"nem.cl",0
"1125","MSB:Fish:25010",1995,8,2,"MSB 25010-5","JAR8651F","EO","KL","06-16-2025",NA,38,30,494,"control","control_1991-2000",35.28302778,-106.5981389,"nem.cl",0
"1126","MSB:Fish:25023",1995,8,2,"MSB 25023-3","JAR8723F","EO","CW","06-25-2025",NA,38,29,422,"impact","impact_1991-2000",35.089293,-106.680842,"nem.cl",0
"1127","MSB:Fish:25023",1995,8,2,"MSB 25023-5","JAR8719F","EO","KL","06-25-2025",NA,40,31,571,"impact","impact_1991-2000",35.089293,-106.680842,"nem.cl",0
"1128","MSB:Fish:25023",1995,8,2,"MSB 25023-1","JAR8720F","EO","JG EO KL","06-25-2025",NA,39,30,586,"impact","impact_1991-2000",35.089293,-106.680842,"nem.cl",0
"1129","MSB:Fish:25023",1995,8,2,"MSB 25023-2","JAR8725F","EO","KL","06-25-2025",NA,36,29,560,"impact","impact_1991-2000",35.089293,-106.680842,"nem.cl",0
"1130","MSB:Fish:25023",1995,8,2,"MSB 25023-4","JAR8721F","EO","CW","06-25-2025",NA,37,29,524,"impact","impact_1991-2000",35.089293,-106.680842,"nem.cl",0
"1131","MSB:Fish:30075",1996,4,10,"MSB 30075-4","JAR8775F","EO","GC","06-30-2025",NA,63,49,2305,"impact","impact_1991-2000",35.13539167,-106.6684167,"nem.cl",0
"1132","MSB:Fish:30075",1996,4,10,"MSB 30075-5","JAR8776","EO","EO KL ","06-30-2025",FALSE,68,54,3090,"impact","impact_1991-2000",35.13539167,-106.6684167,"nem.cl",0
"1133","MSB:Fish:30075",1996,4,10,"MSB 30075-3","JAR8774F","JG","GC","06-30-2025",NA,57,46,1641,"impact","impact_1991-2000",35.13539167,-106.6684167,"nem.cl",0
"1134","MSB:Fish:30075",1996,4,10,"MSB 30075-1","JAR8777F","JG","KL","06-30-2025",FALSE,55,45,1416,"impact","impact_1991-2000",35.13539167,-106.6684167,"nem.cl",0
"1135","MSB:Fish:30075",1996,4,10,"MSB 30075-2","JAR8778F","EO","CW","06-30-2025",NA,70,57,3072,"impact","impact_1991-2000",35.13539167,-106.6684167,"nem.cl",0
"1136","MSB:Fish:30282",1996,5,16,"MSB 30282-2","JAR8653F","EO","CW","06-23-2025",NA,64,50,2621,"control","control_1991-2000",35.322164,-106.557448,"nem.cl",0
"1137","MSB:Fish:30282",1996,5,16,"MSB 20282-5","JAR8655F","JG","CLW","06-23-2025",NA,72,59,3808,"control","control_1991-2000",35.322164,-106.557448,"nem.cl",0
"1138","MSB:Fish:30282",1996,5,16,"MSB 30282-1","JAR8654F","JG","CLW","06-23-2025",NA,58,49,2054,"control","control_1991-2000",35.322164,-106.557448,"nem.cl",0
"1139","MSB:Fish:30282",1996,5,16,"MSB 30282-3","JAR8656F","EO","KL","06-23-2025",NA,71,56,3863,"control","control_1991-2000",35.322164,-106.557448,"nem.cl",0
"1140","MSB:Fish:30282",1996,5,16,"MSB 30282-4","JAR8658F","BP","JG KL","06-23-2025",FALSE,58,46,1814,"control","control_1991-2000",35.322164,-106.557448,"nem.cl",0
"1141","MSB:Fish:30410",1996,6,28,"MSB 30410-2","JAR8742F","BP","CW","06-25-2025",FALSE,66,53,3676,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1142","MSB:Fish:30410",1996,6,28,"MSB 30410-3","JAR8740F","BP","KL","06-25-2025",FALSE,74,59,4025,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1143","MSB:Fish:30410",1996,6,28,"MSB 30410-5","JAR8743F","BP","BP CW ","06-25-2025",NA,69,58,2424,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1144","MSB:Fish:30410",1996,6,28,"MSB 30410-1","JAR8736F","BP","CLW","06-25-2025",FALSE,72,59,NA,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1145","MSB:Fish:30410",1996,6,28,"MSB 30410-4","JAR8738F","JG","CLW","06-25-2025",FALSE,75,61,4376,"impact","impact_1991-2000",34.85683333,-106.7208056,"nem.cl",0
"1146","MSB:Fish:30810",1996,2,7,"MSB 30810-3","JAR8737F","EO","KL","06-25-2026",FALSE,55,43,1306,"impact","impact_1991-2000",35.089293,-106.680842,"nem.cl",0
"1147","MSB:Fish:30810",1996,2,7,"MSB 30810-2","JAR8735F","BP","JG KL","06-25-2025",FALSE,59,48,1673,"impact","impact_1991-2000",35.089293,-106.680842,"nem.cl",0
"1148","MSB:Fish:30810",1996,2,7,"MSB 30810-4","JAR8739F","BP","CW","06-25-2026",NA,66,52,2148,"impact","impact_1991-2000",35.089293,-106.680842,"nem.cl",0
"1149","MSB:Fish:30810",1996,2,7,"MSB 30910-1","JAR8734F","EO","CW","06-25-2025",NA,68,54,2437,"impact","impact_1991-2000",35.089293,-106.680842,"nem.cl",0
